id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
561769,The Sky View | 2BR 1BA | 3rd Floor,71783,2010-01-19,"Boston, Massachusetts, United States",within a day,73.0,91.0,f,10.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Dorchester,Apartment,Entire home/apt,6.0,1.0,2.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher""}",142.0,150.0,2.0,10.0,2.0,365.0,4.0,87.0,10.0,10.0,8.0,10.0,9.0,9.0,f,f,strict,f,f,10.0,0.08
12344014,Sun-Drenched Loft,1570388,2012-01-05,"Boston, Massachusetts, United States",,94.98908,84.17309,f,1.0,"['email', 'phone', 'reviews']",t,f,Dorchester,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Iron,""Laptop Friendly Workspace""}",175.0,25.0,1.0,0.0,2.0,1125.0,3.0,87.0,9.0,9.0,10.0,10.0,7.0,9.0,f,f,flexible,f,f,1.0,0.86
7071883,Spacious 2 bed w parking available,4609373,2013-01-06,"Boston, Massachusetts, United States",within a few hours,100.0,100.0,t,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Dorchester,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",195.0,75.0,1.0,0.0,2.0,30.0,15.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1.0,1.04
4494419,"Umass, city,MGH,BCEC,Longwood 16E",16442921,2014-06-05,"Boston, Massachusetts, United States",within a few hours,79.0,100.0,f,18.0,"['email', 'phone', 'reviews', 'kba']",t,t,Dorchester,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",59.0,49.0,1.0,0.0,3.0,60.0,2.0,70.0,8.0,6.0,10.0,10.0,9.0,6.0,f,f,strict,f,f,15.0,0.09
3166256,Welcome to Shangri la,16059043,2014-05-27,"Boston, Massachusetts, United States",within a day,100.0,83.0,t,1.0,"['email', 'phone', 'reviews']",t,f,Dorchester,Bed & Breakfast,Entire home/apt,4.0,1.5,2.0,2.0,Real Bed,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",135.0,68.38014,2.0,55.0,3.0,14.0,102.0,96.0,9.0,10.0,10.0,10.0,9.0,10.0,f,f,strict,f,f,1.0,3.74
13242393,Renovated House near Subway/Rail Everything New,18517776,2014-07-21,"Boston, Massachusetts, United States",within a day,93.0,57.0,f,17.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Dorchester,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",39.0,50.0,1.0,0.0,30.0,999.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,6.0,0.43
2871079,Minutes to ocean or city,14674644,2014-04-24,"Boston, Massachusetts, United States",,94.98908,84.17309,f,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,Dorchester,Loft,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",Heating,Washer,Dryer}",250.0,68.38014,1.0,0.0,1.0,1125.0,0.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,f,moderate,f,f,1.0,1.9709084
13979354,"Private Room #2, Free Parking!",34532779,2015-05-29,"Boston, Massachusetts, United States",within a few hours,100.0,99.0,f,2.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Dorchester,House,Private room,4.0,1.0,1.0,2.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Heating,""Family/Kid Friendly"",Essentials,Shampoo,""Hair Dryer"",""Laptop Friendly Workspace""}",88.0,9.0,1.0,19.0,1.0,17.0,14.0,91.0,10.0,10.0,10.0,10.0,8.0,9.0,f,t,flexible,f,f,2.0,7.92
10268223,Looking for sublet in January only,52796234,2015-12-30,"Boston, Massachusetts, United States",a few days or more,0.0,100.0,f,1.0,"['phone', 'reviews']",t,f,Dorchester,House,Private room,2.0,1.5,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""Lock on Bedroom Door""}",60.0,68.38014,1.0,0.0,1.0,1125.0,2.0,90.0,10.0,10.0,10.0,9.0,10.0,10.0,f,f,flexible,f,f,1.0,0.25
3641545,Special Circumstances Extra Room(s),6608084,2013-05-27,"Boston, Massachusetts, United States",within an hour,100.0,100.0,t,7.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Dorchester,House,Private room,3.0,2.0,1.0,3.0,Real Bed,{},68.0,20.0,1.0,17.0,1.0,5.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,7.0,0.22
839265,Private Room in Spacious Apartment2,1997048,2012-03-23,"Boston, Massachusetts, United States",within a few hours,100.0,100.0,f,5.0,"['email', 'phone', 'reviews', 'kba']",t,t,Dorchester,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",56.0,25.0,1.0,10.0,3.0,1125.0,16.0,89.0,9.0,9.0,10.0,9.0,7.0,9.0,f,f,moderate,f,f,5.0,0.36
232990,Comfort in Historic Melville Park 3,847253,2011-07-21,"Boston, Massachusetts, United States",within an hour,100.0,100.0,f,3.0,"['email', 'phone', 'reviews', 'kba']",t,t,Dorchester,House,Private room,3.0,1.5,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",79.0,40.0,1.0,20.0,2.0,150.0,55.0,93.0,9.0,10.0,10.0,10.0,9.0,9.0,f,t,strict,t,t,3.0,0.9
1584362,Grace's Harborview Fast T Downtown,6608084,2013-05-27,"Boston, Massachusetts, United States",within an hour,100.0,100.0,t,7.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Dorchester,House,Private room,3.0,2.0,1.0,2.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",63.0,25.0,1.0,17.0,1.0,1125.0,232.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,t,flexible,f,f,7.0,6.48
4503393,"Umass, City, MGH, BCEC, Longwood 2E",16442921,2014-06-05,"Boston, Massachusetts, United States",within a few hours,79.0,100.0,f,18.0,"['email', 'phone', 'reviews', 'kba']",t,t,Dorchester,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",55.0,50.0,1.0,0.0,3.0,60.0,3.0,47.0,7.0,4.0,8.0,7.0,5.0,5.0,f,f,strict,f,f,15.0,0.13
1821633,Queen Size Four Poster Bed,7799789,2013-07-29,"Boston, Massachusetts, United States",within an hour,100.0,100.0,t,3.0,"['email', 'phone', 'reviews', 'kba']",t,t,Dorchester,Bed & Breakfast,Private room,2.0,2.5,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Heating}",100.0,68.38014,2.0,20.0,1.0,1125.0,123.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,3.0,3.53
4934600,Newly Renovated Studio,25424192,2014-12-31,"Boston, Massachusetts, United States",within an hour,100.0,100.0,f,3.0,"['email', 'phone', 'reviews', 'kba']",t,t,Dorchester,House,Entire home/apt,4.0,1.0,1.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}",150.0,50.0,3.0,25.0,2.0,366.0,64.0,93.0,10.0,10.0,10.0,10.0,8.0,9.0,f,f,moderate,f,f,3.0,4.92
3394437,Beautiful Single-Family Boston Home,16912440,2014-06-17,"Boston, Massachusetts, United States",within a day,100.0,50.0,f,1.0,"['email', 'phone', 'reviews']",t,f,Dorchester,House,Entire home/apt,6.0,3.0,3.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",300.0,75.0,6.0,50.0,2.0,1125.0,14.0,87.0,9.0,8.0,10.0,10.0,8.0,9.0,f,f,moderate,f,f,1.0,0.56
533114,The Sawyer | 2BR 2.5BA | 1st Floor,71783,2010-01-19,"Boston, Massachusetts, United States",within a day,73.0,91.0,f,10.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Dorchester,Apartment,Entire home/apt,6.0,2.5,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",168.0,175.0,2.0,10.0,2.0,365.0,8.0,93.0,9.0,10.0,9.0,10.0,8.0,9.0,f,f,strict,f,f,10.0,0.16
7367795,3 men & a dog 1 room for rent,31866207,2015-04-24,"Boston, Massachusetts, United States",within an hour,100.0,88.0,t,7.0,"['email', 'phone', 'reviews', 'kba']",t,t,Dorchester,House,Private room,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",150.0,68.38014,1.0,0.0,1.0,1125.0,4.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,strict,f,f,1.0,0.29
8523157,Bright & Spacious Private Room,30240262,2015-03-29,"Boston, Massachusetts, United States",within a few hours,100.0,62.0,t,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Dorchester,House,Private room,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",79.0,68.38014,2.0,29.0,1.0,1125.0,16.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,strict,f,f,1.0,3.08
12586305,Lorna's garden,34832265,2015-06-02,"Boston, Massachusetts, United States",within an hour,100.0,95.0,f,3.0,"['email', 'phone', 'reviews', 'kba']",t,t,Dorchester,House,Private room,2.0,1.0,1.0,2.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron}",70.0,25.0,1.0,0.0,1.0,1125.0,3.0,100.0,10.0,10.0,10.0,10.0,8.0,9.0,f,f,strict,f,f,3.0,1.45
12175961,Very Close 2 Red Line with AirBed!,16186589,2014-05-30,"Boston, Massachusetts, United States",within a few hours,100.0,94.0,f,22.0,"['email', 'phone', 'reviews']",t,f,Dorchester,Apartment,Private room,1.0,1.0,1.0,1.0,Airbed,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace""}",35.0,50.0,0.0,0.0,10.0,1125.0,1.0,80.0,8.0,6.0,10.0,10.0,4.0,6.0,f,f,moderate,f,f,20.0,0.25
6965516,Comfortable Brownstone Home,31175333,2015-04-13,US,within an hour,100.0,100.0,f,3.0,"['email', 'phone', 'reviews', 'kba']",t,t,Dorchester,House,Private room,1.0,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Hangers,Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",73.0,75.0,0.0,0.0,4.0,28.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,3.0,0.1
6655012,Cookyee's Paradise,34832265,2015-06-02,"Boston, Massachusetts, United States",within an hour,100.0,95.0,f,3.0,"['email', 'phone', 'reviews', 'kba']",t,t,Dorchester,House,Private room,2.0,1.0,1.0,1.0,Airbed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace""}",65.0,25.0,1.0,20.0,1.0,1125.0,14.0,90.0,9.0,9.0,9.0,9.0,9.0,9.0,f,f,strict,f,f,3.0,2.9
12126299,"Sunny & Spacious 3 BR, Close to T",115522,2010-04-29,"Boston, Massachusetts, United States",within a few hours,100.0,89.0,f,2.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Dorchester,Apartment,Entire home/apt,6.0,2.5,3.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Laptop Friendly Workspace""}",275.0,68.38014,1.0,0.0,2.0,14.0,2.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,moderate,f,f,2.0,0.63
5048406,3rd floor room in Victorian House,26062958,2015-01-13,"Boston, Massachusetts, United States",within a few hours,100.0,50.0,t,2.0,"['email', 'phone', 'reviews', 'kba']",t,t,Dorchester,House,Private room,2.0,2.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",78.0,30.0,1.0,25.0,2.0,1125.0,23.0,96.0,10.0,10.0,10.0,10.0,8.0,10.0,f,f,strict,f,f,2.0,1.2
3311675,"Umass, Harvard, MGH,Longwood, 16D",16442921,2014-06-05,"Boston, Massachusetts, United States",within a few hours,79.0,100.0,f,18.0,"['email', 'phone', 'reviews', 'kba']",t,t,Dorchester,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",52.0,50.0,1.0,0.0,5.0,60.0,3.0,73.0,6.0,5.0,9.0,7.0,7.0,8.0,f,f,strict,f,f,15.0,0.12
1262443,Happy hippy home ,4463536,2012-12-21,"Boston, Massachusetts, United States",a few days or more,40.0,100.0,f,1.0,"['email', 'phone', 'manual_online', 'reviews', 'manual_offline']",t,t,Dorchester,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Hair Dryer"",""Laptop Friendly Workspace""}",39.0,68.38014,1.0,0.0,1.0,1125.0,3.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,t,flexible,f,f,1.0,0.36
8161218,"Comfy Room ""A"" On a Scenic Hill",43078666,2015-09-01,"Boston, Massachusetts, United States",within an hour,90.0,80.0,f,3.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Dorchester,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",100.0,68.38014,1.0,80.0,1.0,1125.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,3.0,0.16
13325983,Private 1 bed/ 1 bath near Red line (JFK/Umass),24587960,2014-12-07,"Boston, Massachusetts, United States",within an hour,100.0,100.0,f,1.0,"['email', 'phone', 'reviews']",t,f,Dorchester,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",""Hot Tub"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",60.0,5.0,0.0,0.0,1.0,1125.0,7.0,83.0,9.0,8.0,10.0,8.0,9.0,8.0,f,f,moderate,f,f,1.0,3.28
3294775,Sea view near metro & city center!,9898255,2013-11-09,"Boston, Massachusetts, United States",within an hour,100.0,96.0,f,4.0,"['email', 'phone', 'reviews', 'kba']",t,t,Dorchester,House,Private room,2.0,2.5,1.0,1.0,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",65.0,10.0,1.0,20.0,2.0,1125.0,62.0,91.0,9.0,9.0,10.0,10.0,9.0,9.0,f,f,flexible,f,f,4.0,2.33
8947232,5 minutes walk To T Private Room!,16186589,2014-05-30,"Boston, Massachusetts, United States",within a few hours,100.0,94.0,f,22.0,"['email', 'phone', 'reviews']",t,f,Dorchester,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",60.0,50.0,0.0,0.0,10.0,1125.0,6.0,77.0,9.0,9.0,10.0,10.0,8.0,8.0,f,t,moderate,f,f,20.0,0.56
13714934,The Urban Treehouse,10085529,2013-11-17,"Boston, Massachusetts, United States",within a few hours,100.0,71.0,f,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Dorchester,Condominium,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,Iron,""Laptop Friendly Workspace""}",100.0,68.38014,2.0,10.0,4.0,1125.0,3.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,flexible,f,f,1.0,1.38
13687764,★ Private Room 5 Min From MBTA! Close to BCEC ★,6105673,2013-04-26,"Cambridge, Massachusetts, United States",within a few hours,100.0,0.0,f,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Dorchester,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Iron,""Laptop Friendly Workspace""}",60.0,5.0,1.0,30.0,1.0,3.0,0.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,f,flexible,f,f,1.0,1.9709084
3946215,"Simple, Quiet & Comfy. South Boston",20447366,2014-08-23,"Boston, Massachusetts, United States",within an hour,100.0,99.0,t,2.0,"['email', 'phone', 'amex', 'reviews', 'kba']",t,t,Dorchester,Apartment,Private room,1.0,1.0,1.0,1.0,Airbed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",40.0,14.0,1.0,0.0,1.0,11.0,101.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,t,moderate,f,f,2.0,4.57
13699440,Modern 2 family close to Red line,79897849,2016-06-25,US,within an hour,100.0,100.0,f,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t,Dorchester,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Iron,""Laptop Friendly Workspace""}",175.0,25.0,4.0,25.0,1.0,3.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,1.0,1.0
7246272,Stylish Bedroom Suite with Bathroom - Near Subway,19250407,2014-07-31,"Boston, Massachusetts, United States",within an hour,100.0,100.0,t,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Dorchester,Condominium,Private room,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",108.0,25.0,2.0,0.0,1.0,1125.0,37.0,96.0,10.0,10.0,10.0,10.0,8.0,10.0,f,f,moderate,f,f,1.0,3.23
6014302,Beautiful 1 Bdrm near Publ Trans.,25806655,2015-01-08,"Boston, Massachusetts, United States",within an hour,75.0,100.0,f,3.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Dorchester,House,Private room,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",65.0,68.38014,1.0,0.0,2.0,1125.0,15.0,73.0,8.0,8.0,9.0,8.0,7.0,7.0,f,t,strict,f,f,3.0,0.89
13927765,Modern Boston Home,4071493,2012-11-06,"Boston, Massachusetts, United States",within an hour,100.0,100.0,f,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Dorchester,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",144.0,50.0,1.0,100.0,1.0,1125.0,12.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,strict,f,f,2.0,6.43
